theta_p,act,read_p_gain,read_p_slope,write_p_charge_v,write_p_discharge_v,theta_n,read_n_gain,read_n_slope,write_n_charge_v,write_n_discharge_v,write_mode,signed_read_gain,signed_increase_mobility,signed_decrease_mobility,physical_gradient_increase_mobility,physical_gradient_decrease_mobility,signed_update_sign_aligned,physical_gradient_sign_aligned,signed_mobility_balance,physical_gradient_mobility_balance
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.8709641042,0.00024886990317778834,0.0021563625410000024,0.0005654004665497129,0.0012204652588303194,True,True,0.11541190242637779,0.4632663342597614
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.27118999999999993,0.004549229459013743,0.0021563625410000024,0.012992904874191517,0.0012204652588303194,True,True,0.4740061059631611,0.09393320975162321
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.27118999999999993,-7.374145738481275e-19,0.0021563625410000024,1.637389277160678e-34,0.0012204652588303194,False,True,-3.4197151908702473e-16,1.3416107220699867e-31
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.27118999999999993,-1.1268563859800907e-18,0.0021563625410000024,2.5021238103219782e-34,0.0012204652588303194,False,True,-5.225727884595494e-16,2.0501393154934916e-31
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.27118999999999993,0.0,0.0021563625410000024,0.0,0.0012204652588303194,False,False,0.0,0.0
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.27118999999999993,0.0,0.0021563625410000024,0.0,0.0012204652588303194,False,False,0.0,0.0
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.27118999999999993,0.0,0.0021563625410000024,0.0,0.0012204652588303194,False,False,0.0,0.0
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.27118999999999993,0.0,0.0021563625410000024,0.0,0.0012204652588303194,False,False,0.0,0.0
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.27118999999999993,-1.7380719086190767e-18,0.0021563625410000024,3.85929490280618e-34,0.0012204652588303194,False,True,-8.060202658747051e-16,3.1621505609302523e-31
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.27118999999999993,1.7427193022001574e-18,0.0021563625410000024,3.869614189522602e-34,0.0012204652588303194,True,True,8.081754663536216e-16,3.170605768189746e-31
0.58,0.5,0.871154,0.565983333333334,0.0,0.00380994,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.27118999999999993,0.0,0.0021563625410000024,0.0,0.0012204652588303194,False,False,0.0,0.0
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,0.0003549395446666676,-5.007239999343351e-21,3.197709514492794e-05,True,False,7.053651917503439e-09,-1.565883322624937e-16
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,0.0003549395446666676,0.0005654004665497129,3.197709514492794e-05,True,True,0.7011613862622947,0.056556541843808955
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,0.0003549395446666676,0.012992904874191517,3.197709514492794e-05,True,True,0.07802190411903673,0.0024611197768749705
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,0.0003549395446666676,1.637389277160678e-34,3.197709514492794e-05,False,True,-2.077577956383112e-15,5.120506630573018e-30
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,0.0003549395446666676,2.5021238103219782e-34,3.197709514492794e-05,False,True,-3.1747839960699478e-15,7.824737672329982e-30
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,0.0003549395446666676,0.0,3.197709514492794e-05,False,False,0.0,0.0
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,0.0003549395446666676,0.0,3.197709514492794e-05,False,False,0.0,0.0
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,0.0003549395446666676,0.0,3.197709514492794e-05,False,False,0.0,0.0
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,0.0003549395446666676,0.0,3.197709514492794e-05,False,False,0.0,0.0
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,0.0003549395446666676,3.85929490280618e-34,3.197709514492794e-05,False,True,-4.896811118218294e-15,1.20689352341572e-29
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,0.0003549395446666676,3.869614189522602e-34,3.197709514492794e-05,True,True,4.9099045975189594e-15,1.2101206103883335e-29
0.7,0.5,0.914398,0.0900916666666669,0.0,0.00393976,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,0.0003549395446666676,0.0,3.197709514492794e-05,False,False,0.0,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,0.0,-5.007239999343351e-21,0.0,False,False,0.0,
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,0.0,0.0005654004665497129,0.0,False,False,0.0,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,0.0,0.012992904874191517,0.0,False,False,0.0,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,0.0,1.637389277160678e-34,0.0,False,False,,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,0.0,2.5021238103219782e-34,0.0,False,False,,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.82,0.5,0.914398,0.0,0.0,0.00404922,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,0.0,3.85929490280618e-34,0.0,False,False,,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,0.0,3.869614189522602e-34,0.0,False,False,0.0,0.0
0.82,0.5,0.914398,0.0,0.0,0.00404922,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,0.0,-5.007239999343351e-21,0.0,False,False,0.0,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,0.0,0.0005654004665497129,0.0,False,False,0.0,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,0.0,0.012992904874191517,0.0,False,False,0.0,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,0.0,1.637389277160678e-34,0.0,False,False,,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,0.0,2.5021238103219782e-34,0.0,False,False,,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.94,0.5,0.914398,0.0,0.0,0.00412665,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,0.0,3.85929490280618e-34,0.0,False,False,,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,0.0,3.869614189522602e-34,0.0,False,False,0.0,0.0
0.94,0.5,0.914398,0.0,0.0,0.00412665,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,1.8434809234690875e-18,-5.007239999343351e-21,8.186699866770508e-34,True,False,7.363261691430667e-07,-6116310700075.303
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,1.8434809234690875e-18,0.0005654004665497129,8.186699866770508e-34,True,True,7.40740804705556e-15,1.4479471367840996e-30
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,1.8434809234690875e-18,0.012992904874191517,8.186699866770508e-34,True,True,4.0522926796239197e-16,6.300900334483458e-32
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,1.8434809234690875e-18,1.637389277160678e-34,8.186699866770508e-34,False,True,-0.40001204485504016,0.20000602242752008
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,1.8434809234690875e-18,2.5021238103219782e-34,8.186699866770508e-34,False,True,-0.6112655529190706,0.3056327764595353
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,0.0,8.186699866770508e-34,False,False,0.0,0.0
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,0.0,8.186699866770508e-34,False,False,0.0,0.0
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,0.0,8.186699866770508e-34,False,False,0.0,0.0
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,0.0,8.186699866770508e-34,False,False,0.0,0.0
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,1.8434809234690875e-18,3.85929490280618e-34,8.186699866770508e-34,False,True,-0.942820664153307,0.4714103320766535
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,1.8434809234690875e-18,3.869614189522602e-34,8.186699866770508e-34,True,True,0.9453416523132143,0.47267082615660716
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,0.0,8.186699866770508e-34,False,False,0.0,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,0.0,-5.007239999343351e-21,0.0,False,False,0.0,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,0.0,0.0005654004665497129,0.0,False,False,0.0,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,0.0,0.012992904874191517,0.0,False,False,0.0,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,0.0,1.637389277160678e-34,0.0,False,False,,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,0.0,2.5021238103219782e-34,0.0,False,False,,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,0.0,3.85929490280618e-34,0.0,False,False,,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,0.0,3.869614189522602e-34,0.0,False,False,0.0,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,0.0,0.0,0.0,False,False,,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,-0.0001265976,-0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,-0.0,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,-0.0001265976,0.0002488699030483273,6.755412712489199e-103,0.0005654004659614752,-1.0546877558929929e-202,True,False,2.7144353856148633e-99,-1.8653818300263946e-199
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.399976,0.0045492294544628,6.755412712489199e-103,0.012992904848195921,-1.0546877558929929e-202,True,False,1.4849575692125465e-100,-8.117413066712617e-201
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.399976,-7.374145738481275e-19,6.755412712489199e-103,1.637389277160678e-34,-1.0546877558929929e-202,False,False,-1.0915907069375913e+84,-6.441276797182151e-169
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.399976,-1.1268563859800907e-18,6.755412712489199e-103,2.5021238103219782e-34,-1.0546877558929929e-202,False,False,-1.668079263161514e+84,-4.2151701348354683e-169
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,0.0,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,0.0,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,0.0,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,0.0,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.399976,-1.7380719086190767e-18,6.755412712489199e-103,3.85929490280618e-34,-1.0546877558929929e-202,False,False,-2.572858213985628e+84,-2.7328509027027336e-169
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.399976,1.7427193022001574e-18,6.755412712489199e-103,3.869614189522602e-34,-1.0546877558929929e-202,True,False,3.8763630516748107e-85,-2.7255630774475495e-169
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,0.0,-1.0546877558929929e-202,False,False,0.0,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,-0.0001265976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,-0.0001265976,0.0002488699030483273,-0.0008371304698484846,0.0005654004659614752,-0.00023803678072191679,False,False,-3.363727230953776,-0.42100563238328836
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.399976,0.0045492294544628,-0.0008371304698484846,0.012992904848195921,-0.00023803678072191679,False,False,-0.1840158818604453,-0.01832052058435327
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.399976,-7.374145738481275e-19,-0.0008371304698484846,1.637389277160678e-34,-0.00023803678072191679,False,False,,-1.4537580283577129e+30
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.399976,-1.1268563859800907e-18,-0.0008371304698484846,2.5021238103219782e-34,-0.00023803678072191679,False,False,,-9.513389375055975e+29
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.399976,-1.7380719086190767e-18,-0.0008371304698484846,3.85929490280618e-34,-0.00023803678072191679,False,False,,-6.167882649984454e+29
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.399976,1.7427193022001574e-18,-0.0008371304698484846,3.869614189522602e-34,-0.00023803678072191679,False,False,-480358752434554.3,-6.151434459963142e+29
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,0.0,-0.00023803678072191679,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.0499187357333333,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.0499187357333333,0.0002488699030483273,-0.001101959992702381,0.0005654004659614752,-0.0008390388977292638,False,False,-4.4278555952520895,-1.4839727737090926
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.3499306666666667,0.0045492294544628,-0.001101959992702381,0.012992904848195921,-0.0008390388977292638,False,False,-0.24223003120261538,-0.06457669840057093
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.3499306666666667,-7.374145738481275e-19,-0.001101959992702381,1.637389277160678e-34,-0.0008390388977292638,False,False,,-5.124248151815205e+30
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.3499306666666667,-1.1268563859800907e-18,-0.001101959992702381,2.5021238103219782e-34,-0.0008390388977292638,False,False,,-3.353306875814809e+30
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.3499306666666667,-1.7380719086190767e-18,-0.001101959992702381,3.85929490280618e-34,-0.0008390388977292638,False,False,,-2.1740730337015184e+30
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.3499306666666667,1.7427193022001574e-18,-0.001101959992702381,3.869614189522602e-34,-0.0008390388977292638,False,False,-632322136623593.2,-2.1682753283287316e+30
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,0.0,-0.0008390388977292638,False,False,,
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.1504547357333333,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.1504547357333333,0.0002488699030483273,0.0002502825432944444,0.0005654004659614752,0.00023624516876206072,True,True,0.9943558179187302,0.4178368837392465
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.2493946666666667,0.0045492294544628,0.0002502825432944444,0.012992904848195921,0.00023624516876206072,True,True,0.055016469448230826,0.018182629021166397
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.2493946666666667,-7.374145738481275e-19,0.0002502825432944444,1.637389277160678e-34,0.00023624516876206072,False,True,-2.9463284340234527e-15,6.930889997627037e-31
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.2493946666666667,-1.1268563859800907e-18,0.0002502825432944444,2.5021238103219782e-34,0.00023624516876206072,False,True,-4.502337123266334e-15,1.0591216842372954e-30
