cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
108,train,0,0,True,True,0.111444,0.103342,0.00810143,0.138554,0.118604,0.0167611,0.0131039,0.111438,0.103337,True,0.09046011250000001,0.0586634,0.194307,0.0492382,0.0991177,0.0477374,0.069074,0.1115,0.0940432,0.336298,0.34162,1.2,0.787579,0.0,0.00928808,0.00118665,0.000405291,0.000687592,0.000687592,2.68058e-07
109,train,1,1,True,True,0.115043,0.102408,0.0126355,0.128188,0.146433,0.026884,0.033624,0.102402,0.115037,True,0.07110179999999999,0.0628134,0.129318,-2.79322e-26,0.186683,0.0106518,0.0813767,0.0434797,0.0544918,0.340257,0.329456,1.2,-0.00371751,0.0,0.0135478,0.000912305,0.00165487,0.000331943,0.00165487,2.68057e-07
110,train,2,1,True,True,0.102663,0.100801,0.00186145,0.112088,0.10889,0.0146813,0.0104665,0.100796,0.102657,True,0.096669425,0.101296,0.0689017,0.15042,0.042057,0.0841008,0.0845009,0.121098,0.120981,0.340441,0.342152,1.2,0.71557,0.0,0.00225777,0.000396321,0.00766336,0.000647687,0.00766336,2.68057e-07
111,train,3,0,True,True,0.109819,0.105387,0.00443192,0.134712,0.118021,0.00792653,0.00751792,0.109813,0.105382,True,0.09135207499999999,0.177504,0.0624904,0.0966011,0.0975807,0.0550268,0.112717,0.0750152,0.0538814,0.337791,0.340693,1.19925,0.83892,0.0,0.00519906,0.000767144,0.00851411,0.000386694,0.00851411,2.68057e-07
112,train,0,0,True,True,0.110481,0.102354,0.0081277,0.137535,0.117507,0.0167629,0.0131049,0.110475,0.102348,True,0.09045956250000002,0.0586627,0.194307,0.0492375,0.0991167,0.0477368,0.0690733,0.1115,0.0940425,0.336295,0.34163,1.2,-0.0161146,0.0,0.00930236,0.00117466,0.000414509,0.000670299,0.000670299,2.68057e-07
113,train,1,1,True,True,0.113968,0.101475,0.0124934,0.127152,0.145307,0.0269589,0.0337072,0.101469,0.113962,True,0.0711012375,0.0628127,0.129317,-2.79318e-26,0.186683,0.0106513,0.0813756,0.0434794,0.0544909,0.340293,0.329186,1.2,-0.00145638,0.0,0.0133943,0.000900877,0.00164697,0.000311245,0.00164697,2.68057e-07
114,train,2,1,True,True,0.10181,0.100015,0.00179434,0.110976,0.10781,0.014707,0.010485,0.10001,0.101804,True,0.0966687375,0.101295,0.0689009,0.150419,0.0420563,0.0841003,0.0845004,0.121098,0.12098,0.340465,0.342171,-0.00823815,1.2,0.0,0.00219717,0.000402834,0.00758095,0.000634511,0.00758095,2.68056e-07
115,train,3,0,True,True,0.108877,0.104393,0.00448428,0.133655,0.116901,0.00795322,0.00754758,0.108871,0.104387,True,0.091351725,0.177505,0.0624895,0.0966006,0.09758,0.0550263,0.112717,0.0750148,0.0538806,0.337796,0.340708,1.19999,0.828695,0.0,0.00523284,0.00074856,0.00454692,0.00036273,0.00454692,2.68056e-07
116,train,0,0,True,True,0.109534,0.101384,0.00815019,0.136534,0.116432,0.0167649,0.013106,0.109528,0.101378,True,0.0904590375,0.0586621,0.194306,0.0492369,0.0991157,0.0477363,0.0690725,0.111501,0.0940418,0.336292,0.341641,-0.00600082,1.2,0.0,0.00931307,0.00116288,0.000419184,0.000653688,0.000653688,2.68056e-07
117,train,1,1,True,True,0.112913,0.100557,0.0123565,0.126134,0.144205,0.0270343,0.0337917,0.100551,0.112907,True,0.071100675,0.0628119,0.129317,-2.79315e-26,0.186682,0.0106508,0.0813746,0.043479,0.0544901,0.34033,0.328903,1.2,-0.00635627,0.0,0.0132459,0.000889407,0.00163896,0.000291351,0.00163896,2.68056e-07
118,train,2,1,True,True,0.100843,0.0991149,0.00172834,0.109886,0.10676,0.0147341,0.010503,0.0991094,0.100838,True,0.0966681625,0.101295,0.0689001,0.150418,0.0420555,0.0840998,0.0844999,0.121097,0.12098,0.340491,0.342189,1.2,-0.0107541,0.0,0.00212129,0.000392954,0.00748519,0.000619951,0.00748519,2.68055e-07
119,train,3,0,True,True,0.107949,0.103416,0.00453342,0.132617,0.115804,0.00797934,0.00757689,0.107943,0.10341,True,0.0913511,0.177505,0.0624886,0.0966,0.0975792,0.0550258,0.112716,0.0750143,0.0538799,0.3378,0.340724,1.2,0.813362,0.0,0.00526389,0.000730471,0.00215999,0.000339757,0.00215999,2.68055e-07
120,train,0,0,True,True,0.108602,0.100431,0.00817037,0.135551,0.115378,0.0167668,0.0131072,0.108596,0.100426,True,0.0904585125,0.0586614,0.194306,0.0492363,0.0991148,0.0477358,0.0690718,0.111501,0.094041,0.336289,0.341652,-0.00723978,1.2,0.0,0.00932172,0.00115135,0.000423782,0.000637721,0.000637721,2.68055e-07
121,train,1,1,True,True,0.111877,0.0996536,0.0122233,0.125134,0.143127,0.027108,0.0338738,0.0996481,0.111871,True,0.0710999875,0.0628112,0.129316,-2.79311e-26,0.186681,0.0106503,0.0813735,0.0434786,0.0544893,0.340367,0.328623,1.2,-0.00730497,0.0,0.0131012,0.000877952,0.00163085,0.000272246,0.00163085,2.68055e-07
122,train,2,1,True,True,0.100643,0.098958,0.00168539,0.108819,0.105739,0.0147631,0.0105203,0.0989525,0.100638,True,0.09666743749999998,0.101294,0.0688992,0.150417,0.0420547,0.0840993,0.0844993,0.121097,0.120979,0.340521,0.342206,1.2,-0.0109599,0.0,0.00203646,0.000351069,0.00746014,0.000616194,0.00746014,2.68055e-07
123,train,3,0,True,True,0.107031,0.102459,0.00457243,0.131592,0.114731,0.00800502,0.00760584,0.107025,0.102453,True,0.0913506125,0.177505,0.0624877,0.0965994,0.0975785,0.0550253,0.112716,0.0750139,0.0538791,0.337805,0.340739,1.2,-0.0167012,0.0,0.00528528,0.000712854,0.000868532,0.000317779,0.000868532,2.68054e-07
124,train,0,0,True,True,0.107679,0.0994975,0.00818156,0.13458,0.114345,0.0167688,0.0131084,0.107673,0.099492,True,0.09045782499999999,0.0586607,0.194305,0.0492356,0.0991138,0.0477352,0.069071,0.111501,0.0940403,0.336286,0.341662,-0.00824871,1.2,0.0,0.00932152,0.00113996,0.000426444,0.000622398,0.000622398,2.68054e-07
125,train,1,1,True,True,0.110861,0.09876,0.0121005,0.124145,0.142072,0.0271811,0.0339548,0.0987545,0.110854,True,0.07109943750000002,0.0628105,0.129315,-2.79307e-26,0.186681,0.0106498,0.0813725,0.0434782,0.0544885,0.340405,0.328342,1.2,-0.00809663,0.0,0.012967,0.00086649,0.00162264,0.000253784,0.00162264,2.68054e-07
126,train,2,1,True,True,0.0989915,0.0973769,0.00161462,0.107767,0.104748,0.0147942,0.0105382,0.0973715,0.098986,True,0.09666705,0.101294,0.0688985,0.150417,0.0420541,0.0840989,0.0844989,0.121096,0.120979,0.340553,0.342224,1.2,-0.0127062,0.0,0.00196607,0.000351448,0.00729143,0.000592648,0.00729143,2.68054e-07
127,train,3,0,True,True,0.106132,0.101517,0.00461539,0.130591,0.113679,0.00802998,0.00763452,0.106126,0.101511,True,0.0913500125,0.177505,0.0624868,0.0965989,0.0975778,0.0550248,0.112715,0.0750134,0.0538784,0.337809,0.340755,-0.00652943,1.2,0.0,0.00531123,0.000695838,0.000399245,0.000296653,0.000399245,2.68054e-07
128,train,0,0,True,True,0.106776,0.0985784,0.00819766,0.133631,0.11333,0.0167707,0.0131097,0.10677,0.098573,True,0.09045729999999999,0.0586601,0.194305,0.049235,0.0991128,0.0477347,0.0690702,0.111501,0.0940396,0.336283,0.341673,-4.97965e-05,1.2,0.0,0.00932637,0.00112872,0.000426675,0.000607632,0.000607632,2.68053e-07
129,train,1,1,True,True,0.10986,0.0978856,0.0119746,0.123178,0.141038,0.0272531,0.0340348,0.0978802,0.109854,True,0.0710987625,0.0628097,0.129314,-2.79303e-26,0.18668,0.0106494,0.0813715,0.0434778,0.0544877,0.340442,0.328058,1.2,-0.00874793,0.0,0.0128299,0.00085522,0.00161437,0.000236166,0.00161437,2.68053e-07
130,train,2,1,True,True,0.0980905,0.0965301,0.00156035,0.10674,0.103783,0.014827,0.0105576,0.0965248,0.0980851,True,0.0966663625,0.101293,0.0688977,0.150416,0.0420533,0.0840985,0.0844984,0.121096,0.120978,0.340589,0.342243,-0.0148425,1.2,0.0,0.00190328,0.000342935,0.00719281,0.000579754,0.00719281,2.68053e-07
131,train,3,0,True,True,0.105246,0.100591,0.00465542,0.129608,0.112647,0.00805436,0.00766331,0.105241,0.100585,True,0.09134963749999998,0.177506,0.0624859,0.0965983,0.0975771,0.0550243,0.112715,0.0750129,0.0538776,0.337814,0.34077,1.2,-0.0029696,0.0,0.00533476,0.000679337,0.000398201,0.000276389,0.000398201,2.68053e-07
132,final_eval,0,0,False,False,0.105887,0.097675,0.00821177,0.132698,0.112334,0.0167728,0.013111,0.105881,0.0976697,True,0.09045663749999999,0.0586594,0.194304,0.0492343,0.0991118,0.0477342,0.0690695,0.111501,0.0940389,0.336247,0.341652,1.19682,1.1509,,,,,,,
133,final_eval,1,1,False,False,0.109156,0.0964811,0.0126747,0.122293,0.140433,0.0273127,0.0340879,0.0964758,0.10915,True,0.07109831250000001,0.0628089,0.129314,-2.78505e-26,0.18668,0.0106491,0.0813703,0.0434774,0.0544868,0.340438,0.327824,1.18678,1.14138,,,,,,,
134,final_eval,2,1,False,False,0.0991456,0.0973849,0.00176074,0.106115,0.103485,0.0148496,0.0105634,0.0973795,0.0991401,True,0.0966658125,0.101293,0.068897,0.150415,0.0420526,0.084098,0.0844979,0.121095,0.120978,0.340573,0.342196,1.17677,1.13985,,,,,,,
135,final_eval,3,0,False,False,0.10478,0.0997335,0.00504696,0.129395,0.112319,0.00805993,0.0076724,0.104775,0.099728,True,0.09134896249999999,0.177506,0.0624849,0.0965976,0.0975763,0.0550237,0.112714,0.0750124,0.0538768,0.337772,0.340737,1.16675,1.13976,,,,,,,
