channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
4,mse_linear,sgd,1.0,True,16,0.795,795,0.1807076334953308,0.08051620900000023
4,mse_linear,sgd,1.0,True,17,0.789,789,0.17904123497009278,0.08523704200000015
4,mse_linear,sgd,1.0,True,18,0.795,795,0.1774945330619812,0.09010841700000016
4,mse_linear,sgd,1.0,True,19,0.833,833,0.17616339457035066,0.09525866699999996
4,mse_linear,sgd,1.0,True,20,0.835,835,0.1740529432296753,0.10041133400000035
4,mse_linear,sgd,2.0,True,1,0.492,492,0.3990813205242157,0.0052385839999997685
4,mse_linear,sgd,2.0,True,2,0.619,619,0.27650998544692995,0.010410459000000039
4,mse_linear,sgd,2.0,True,3,0.689,689,0.23254741966724396,0.015607999999999844
4,mse_linear,sgd,2.0,True,4,0.722,722,0.21421326124668122,0.020928666999999734
4,mse_linear,sgd,2.0,True,5,0.802,802,0.20494881939888002,0.026099333999999974
4,mse_linear,sgd,2.0,True,6,0.784,784,0.20168244314193726,0.030820583999999762
4,mse_linear,sgd,2.0,True,7,0.79,790,0.19314167022705078,0.035511291999999806
4,mse_linear,sgd,2.0,True,8,0.74,740,0.19013867938518525,0.040266667000000034
4,mse_linear,sgd,2.0,True,9,0.818,818,0.185589182138443,0.04538062499999995
4,mse_linear,sgd,2.0,True,10,0.769,769,0.18923329746723175,0.05003170899999976
4,mse_linear,sgd,2.0,True,11,0.807,807,0.18387695813179017,0.05475949999999985
4,mse_linear,sgd,2.0,True,12,0.779,779,0.1817169165611267,0.05943341699999971
4,mse_linear,sgd,2.0,True,13,0.832,832,0.1881756521463394,0.06443312499999987
4,mse_linear,sgd,2.0,True,14,0.849,849,0.1795058205127716,0.06948899999999991
4,mse_linear,sgd,2.0,True,15,0.789,789,0.1769225583076477,0.07423458400000005
4,mse_linear,sgd,2.0,True,16,0.825,825,0.17619249415397645,0.0790785839999999
4,mse_linear,sgd,2.0,True,17,0.842,842,0.1815331072807312,0.083775084
4,mse_linear,sgd,2.0,True,18,0.825,825,0.18526404452323914,0.08839574999999966
4,mse_linear,sgd,2.0,True,19,0.852,852,0.1827955127954483,0.09401004199999985
4,mse_linear,sgd,2.0,True,20,0.809,809,0.16723850750923155,0.09876858399999966
4,mse_tanh,sgd,0.2,True,1,0.145,145,0.6883945875167846,0.0053817079999998185
4,mse_tanh,sgd,0.2,True,2,0.182,182,0.4084343593120575,0.010655499999999929
4,mse_tanh,sgd,0.2,True,3,0.224,224,0.3687629883289337,0.016050416000000123
4,mse_tanh,sgd,0.2,True,4,0.228,228,0.3610932505130768,0.021297832999999766
4,mse_tanh,sgd,0.2,True,5,0.223,223,0.3585533747673035,0.02611058299999991
4,mse_tanh,sgd,0.2,True,6,0.213,213,0.3572167799472809,0.030857040999999974
4,mse_tanh,sgd,0.2,True,7,0.221,221,0.35622365307807924,0.03562608299999992
4,mse_tanh,sgd,0.2,True,8,0.222,222,0.355318430185318,0.0403348750000001
4,mse_tanh,sgd,0.2,True,9,0.221,221,0.3543534250259399,0.045024375000000116
4,mse_tanh,sgd,0.2,True,10,0.229,229,0.3533149802684784,0.050142624999999885
4,mse_tanh,sgd,0.2,True,11,0.232,232,0.352132265329361,0.055341041000000146
4,mse_tanh,sgd,0.2,True,12,0.244,244,0.350812531709671,0.06065820799999999
4,mse_tanh,sgd,0.2,True,13,0.248,248,0.34928773999214174,0.0659329999999998
4,mse_tanh,sgd,0.2,True,14,0.264,264,0.34754660081863403,0.07120958299999991
4,mse_tanh,sgd,0.2,True,15,0.28,280,0.3455093710422516,0.07649433299999986
4,mse_tanh,sgd,0.2,True,16,0.286,286,0.3431972072124481,0.08176054099999996
4,mse_tanh,sgd,0.2,True,17,0.3,300,0.3405177640914917,0.08700495800000008
4,mse_tanh,sgd,0.2,True,18,0.307,307,0.33744204783439635,0.092233083
4,mse_tanh,sgd,0.2,True,19,0.32,320,0.33389771461486817,0.09754508299999998
4,mse_tanh,sgd,0.2,True,20,0.341,341,0.3298958773612976,0.10276158299999993
4,mse_tanh,sgd,1.0,True,1,0.206,206,0.45306029295921324,0.0053200829999999755
4,mse_tanh,sgd,1.0,True,2,0.206,206,0.35553813076019286,0.010213999999999945
4,mse_tanh,sgd,1.0,True,3,0.28,280,0.34964289474487303,0.015465583000000116
