cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
27,train,3,0,True,True,0.132872,0.139373,-0.00650119,0.152466,0.159338,0.00687284,0.00894345,0.132865,0.139365,False,0.09145327500000001,0.177601,0.062595,0.0967033,0.0976854,0.0551246,0.11282,0.0751144,0.0539825,0.339343,0.339147,0.881942,0.923168,0.0421803,-0.00586818,0.000633012,0.060023,3.62111e-06,0.060023,5.53184e-07
28,train,0,0,True,True,0.142621,0.136261,0.00635965,0.173007,0.157568,0.00542534,0.00688849,0.142613,0.136254,True,0.0905661625,0.0587631,0.194455,0.0493367,0.0992249,0.0478343,0.0691758,0.111593,0.0941465,0.33731,0.339988,0.920554,0.884014,0.0694355,0.00687822,0.000518568,7.89737e-07,3.49432e-06,3.49432e-06,7.3365e-06
29,train,1,1,True,True,0.152608,0.132702,0.0199062,0.162492,0.186781,0.022475,0.0308556,0.132695,0.1526,True,0.0711918875,0.0629141,0.129439,-2.06643e-26,0.186792,0.0107404,0.0814826,0.0435744,0.0545926,0.340211,0.335357,0.859884,0.964223,0.0622176,0.0203163,0.000410147,0.000183226,3.36499e-06,0.000183226,5.53182e-07
30,train,2,1,True,True,0.137017,0.130523,0.00649413,0.145895,0.150559,0.0128382,0.0115133,0.130516,0.13701,True,0.09677146249999999,0.101396,0.0690113,0.150526,0.0421555,0.0841996,0.0846003,0.1212,0.121083,0.340801,0.341418,0.880584,0.924955,1.385e-06,0.00648892,-5.21252e-06,7.89941e-07,3.43417e-06,3.43417e-06,5.53181e-07
31,train,3,0,True,True,0.133473,0.139369,-0.00589655,0.154981,0.159334,0.00675252,0.00906739,0.133465,0.139361,False,0.09145238750000001,0.177602,0.062594,0.0967022,0.097684,0.0551235,0.112819,0.0751134,0.053981,0.339158,0.339255,0.883671,0.920912,0.0535633,-0.00474723,0.00114933,0.0599293,3.61398e-06,0.0599293,5.5318e-07
32,train,0,0,True,True,0.142654,0.136311,0.00634314,0.173082,0.157562,0.00548949,0.00688515,0.142646,0.136303,True,0.09056595000000002,0.0587618,0.194462,0.0493354,0.0992229,0.0478333,0.0691742,0.111593,0.094145,0.337301,0.339988,0.92048,0.884074,0.0694426,0.00689347,0.000550328,7.89939e-07,3.49451e-06,3.49451e-06,7.34879e-06
33,train,1,1,True,True,0.152604,0.132707,0.0198968,0.162596,0.186777,0.0226352,0.0308564,0.1327,0.152595,True,0.07119112500000001,0.0629126,0.129441,-2.06634e-26,0.186791,0.0107394,0.0814804,0.0435737,0.0545909,0.340168,0.335356,0.859901,0.964188,0.0622167,0.0203035,0.000406697,7.55715e-07,3.36502e-06,3.36502e-06,5.53178e-07
34,train,2,1,True,True,0.137014,0.130588,0.00642604,0.14662,0.150555,0.0128679,0.0114211,0.13058,0.137006,True,0.0967705625,0.101395,0.0690116,0.150525,0.042154,0.0841986,0.0845993,0.121199,0.121082,0.340673,0.341423,0.880783,0.924678,1.38496e-06,0.00641255,-1.3483e-05,7.89937e-07,3.4348e-06,3.4348e-06,5.53177e-07
35,train,3,0,True,True,0.134647,0.139365,-0.00471811,0.159212,0.15933,0.00654411,0.00938916,0.13464,0.139357,False,0.09145138750000001,0.177602,0.0625929,0.096701,0.0976827,0.0551225,0.112818,0.0751125,0.0539795,0.338849,0.339548,0.887134,0.916661,0.0535638,-0.000413659,0.00430446,0.0598344,3.60054e-06,0.0598344,5.53176e-07
36,final_eval,0,0,False,False,0.142707,0.136454,0.00625266,0.17328,0.157556,0.00567082,0.00687382,0.142699,0.136447,True,0.090565975,0.0587604,0.19447,0.0493341,0.0992209,0.0478322,0.0691727,0.111594,0.0941435,0.337236,0.339946,1.1482,1.14828,,,,,,,
37,final_eval,1,1,False,False,0.152577,0.132472,0.0201044,0.162863,0.186775,0.0230444,0.0308575,0.132465,0.152568,True,0.0711899875,0.0629111,0.12944,-3.32726e-26,0.18679,0.0107383,0.0814783,0.0435729,0.0545893,0.340012,0.335312,1.13978,1.13949,,,,,,,
38,final_eval,2,1,False,False,0.136683,0.130484,0.00619921,0.148325,0.150553,0.0129723,0.0110353,0.130477,0.136676,True,0.0967693375,0.101394,0.06901,0.150523,0.0421526,0.0841978,0.0845983,0.121198,0.121081,0.340332,0.34143,1.1397,1.13981,,,,,,,
39,final_eval,3,0,False,False,0.138635,0.139059,-0.000423966,0.168551,0.159327,0.00596185,0.00864137,0.138627,0.139051,False,0.09145042500000002,0.177603,0.0625911,0.0966999,0.0976812,0.0551216,0.112817,0.0751116,0.053978,0.338091,0.340206,1.13959,1.13964,,,,,,,
