theta_p,act,read_p_gain,read_p_slope,write_p_charge_v,write_p_discharge_v,theta_n,read_n_gain,read_n_slope,write_n_charge_v,write_n_discharge_v,write_mode,signed_read_gain,signed_increase_mobility,signed_decrease_mobility,signed_update_sign_aligned,signed_mobility_balance
1.06,0.5,0.914398,4.440892098500626e-16,0.0,0.00415115,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,1.8434809234690875e-18,False,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.05,0.000189896,-1.99999999986886e-09,0.0,-0.00125181,bounded_discharge,0.9142081040000001,2.5036199998358376e-12,0.0,False,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.1,0.0001898958,2.2718716057272728,0.0,0.000109544,bounded_discharge,0.9142081042000001,0.00024886990317778834,0.0,False,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.16,0.599964,2.8560671628571432,0.0,0.00159283,bounded_discharge,0.314434,0.004549229459013743,0.0,False,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.24,0.599964,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.314434,-7.374145738481275e-19,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.34,0.599964,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.314434,-1.1268563859800907e-18,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.46,0.599964,0.0,0.0,0.00657842,bounded_discharge,0.314434,0.0,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.58,0.599964,0.0,0.0,0.00742333,bounded_discharge,0.314434,0.0,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.7,0.599964,0.0,0.0,0.00766575,bounded_discharge,0.314434,0.0,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.82,0.599964,0.0,0.0,0.00776357,bounded_discharge,0.314434,0.0,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,0.94,0.599964,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.314434,-1.7380719086190767e-18,0.0,False,
1.15,0.5,0.914398,0.0,0.0,0.00415163,1.06,0.599964,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.314434,1.7427193022001574e-18,0.0,False,0.0
1.15,0.5,0.914398,0.0,0.0,0.00415163,1.15,0.599964,0.0,0.0,0.00784919,bounded_discharge,0.314434,0.0,0.0,False,
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,-0.0001265976,-0.0,6.755412712489199e-103,False,-0.0
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,-0.0001265976,0.0002488699030483273,6.755412712489199e-103,True,2.7144353856148633e-99
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.399976,0.0045492294544628,6.755412712489199e-103,True,1.4849575692125465e-100
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.399976,-7.374145738481275e-19,6.755412712489199e-103,False,-1.0915907069375913e+84
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.399976,-1.1268563859800907e-18,6.755412712489199e-103,False,-1.668079263161514e+84
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,False,0.0
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,False,0.0
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,False,0.0
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,False,0.0
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.399976,-1.7380719086190767e-18,6.755412712489199e-103,False,-2.572858213985628e+84
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.399976,1.7427193022001574e-18,6.755412712489199e-103,True,3.8763630516748107e-85
0.05,0.75,1.042444e-101,-1.56124844e-100,0.0,-0.00432693,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.399976,0.0,6.755412712489199e-103,False,0.0
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,-0.0001265976,0.0,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,-0.0001265976,0.0002488699030483273,-0.0008371304698484846,False,-3.363727230953776
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.399976,0.0045492294544628,-0.0008371304698484846,False,-0.1840158818604453
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.399976,-7.374145738481275e-19,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.399976,-1.1268563859800907e-18,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.399976,-1.7380719086190767e-18,-0.0008371304698484846,False,
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.399976,1.7427193022001574e-18,-0.0008371304698484846,False,-480358752434554.3
0.1,0.75,1.6117066666666666e-104,0.2843484848484848,0.0,-0.00294403,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.399976,0.0,-0.0008371304698484846,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.0499187357333333,0.0,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.0499187357333333,0.0002488699030483273,-0.001101959992702381,False,-4.4278555952520895
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.3499306666666667,0.0045492294544628,-0.001101959992702381,False,-0.24223003120261538
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.3499306666666667,-7.374145738481275e-19,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.3499306666666667,-1.1268563859800907e-18,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.3499306666666667,-1.7380719086190767e-18,-0.001101959992702381,False,
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.3499306666666667,1.7427193022001574e-18,-0.001101959992702381,False,-632322136623593.2
0.16,0.75,0.0500453333333333,0.7614059523809524,0.0,-0.00144727,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.3499306666666667,0.0,-0.001101959992702381,False,
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.1504547357333333,0.0,0.0002502825432944444,False,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.1504547357333333,0.0002488699030483273,0.0002502825432944444,True,0.9943558179187302
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.2493946666666667,0.0045492294544628,0.0002502825432944444,True,0.055016469448230826
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.2493946666666667,-7.374145738481275e-19,0.0002502825432944444,False,-2.9463284340234527e-15
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.2493946666666667,-1.1268563859800907e-18,0.0002502825432944444,False,-4.502337123266334e-15
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,False,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,False,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,False,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,False,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.2493946666666667,-1.7380719086190767e-18,0.0002502825432944444,False,-6.944439215540196e-15
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.2493946666666667,1.7427193022001574e-18,0.0002502825432944444,True,6.963007804143729e-15
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.2765414023999999,0.0,0.0018464371376363633,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.2765414023999999,0.0002488699030483273,0.0018464371376363633,True,0.13478384829656717
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.12330800000000008,0.0045492294544628,0.0018464371376363633,True,0.40587909581588727
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.12330800000000008,-7.374145738481275e-19,0.0018464371376363633,False,-3.9937161077256977e-16
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.12330800000000008,-1.1268563859800907e-18,0.0018464371376363633,False,-6.102868941547542e-16
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,False,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.12330800000000008,-1.7380719086190767e-18,0.0018464371376363633,False,-9.413111733898476e-16
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.12330800000000008,1.7427193022001574e-18,0.0018464371376363633,True,9.438281253544456e-16
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.4283574024,0.0,0.0031228736110000006,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.4283574024,0.0002488699030483273,0.0031228736110000006,True,0.07969259536207571
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.028507999999999978,0.0045492294544628,0.0031228736110000006,True,0.6864621013865233
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.028507999999999978,-7.374145738481275e-19,0.0031228736110000006,False,-2.3613333925864326e-16
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.028507999999999978,-1.1268563859800907e-18,0.0031228736110000006,False,-3.608395748104743e-16
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,False,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.028507999999999978,-1.7380719086190767e-18,0.0031228736110000006,False,-5.565617201083315e-16
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.028507999999999978,1.7427193022001574e-18,0.0031228736110000006,True,5.580498986771697e-16
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.5806427357333334,0.0,0.003630952193750001,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.5806427357333334,0.0002488699030483273,0.003630952193750001,True,0.06854122273400069
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.18079333333333336,0.0045492294544628,0.003630952193750001,True,0.7981466378197372
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.18079333333333336,-7.374145738481275e-19,0.003630952193750001,False,-2.0309123736672918e-16
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.18079333333333336,-1.1268563859800907e-18,0.003630952193750001,False,-3.1034734853291686e-16
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,False,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.18079333333333336,-1.7380719086190767e-18,0.003630952193750001,False,-4.786821241025534e-16
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.18079333333333336,1.7427193022001574e-18,0.003630952193750001,True,4.799620620728413e-16
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.7333240690666667,0.0,0.0037637676376666668,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.7333240690666667,0.0002488699030483273,0.0037637676376666668,True,0.06612254714071913
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.3334746666666667,0.0045492294544628,0.0037637676376666668,True,0.8273417894923735
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.3334746666666667,-7.374145738481275e-19,0.0037637676376666668,False,-1.9592457474481203e-16
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.3334746666666667,-1.1268563859800907e-18,0.0037637676376666668,False,-2.993958433307219e-16
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,False,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.3334746666666667,-1.7380719086190767e-18,0.0037637676376666668,False,-4.617904387149116e-16
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.3334746666666667,1.7427193022001574e-18,0.0037637676376666668,True,4.630252103662142e-16
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.8863480690666666,0.0,0.0025553615115000003,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.8863480690666666,0.0002488699030483273,0.0025553615115000003,True,0.0973912700525259
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.48649866666666663,0.0045492294544628,0.0025553615115000003,True,0.5617130410938467
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.48649866666666663,-7.374145738481275e-19,0.0025553615115000003,False,-2.8857544051184533e-16
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.48649866666666663,-1.1268563859800907e-18,0.0025553615115000003,False,-4.4097728673960683e-16
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,False,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.48649866666666663,-1.7380719086190767e-18,0.0025553615115000003,False,-6.801667399298138e-16
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.48649866666666663,1.7427193022001574e-18,0.0025553615115000003,True,6.819854233372949e-16
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352680690666668,0.0,0.0006308616187499976,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352680690666668,0.0002488699030483273,0.0006308616187499976,True,0.3944920655364061
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.5354186666666668,0.0045492294544628,0.0006308616187499976,True,0.1386743898202632
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.5354186666666668,-7.374145738481275e-19,0.0006308616187499976,False,-1.168900677947814e-15
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.5354186666666668,-1.1268563859800907e-18,0.0006308616187499976,False,-1.78621801119058e-15
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,False,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.5354186666666668,-1.7380719086190767e-18,0.0006308616187499976,False,-2.755076322542698e-15
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.5354186666666668,1.7427193022001574e-18,0.0006308616187499976,True,2.762443062637442e-15
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,False,0.0
