image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,97,0.8685,1737,28.01300550000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,98,0.8735,1747,28.292278666000016,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,99,0.8775,1755,28.576014708000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,100,0.871,1742,28.858230041000013,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,101,0.878,1756,29.13982125000001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,102,0.8685,1737,29.421179499999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,103,0.882,1764,29.702731083000003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,104,0.8745,1749,29.98387037499998,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,105,0.8735,1747,30.264957416000016,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,106,0.863,1726,30.545432415999983,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,107,0.874,1748,30.822791415999973,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,108,0.8725,1745,31.101149374999977,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,109,0.877,1754,31.37819779099999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,110,0.8715,1743,31.656336708000026,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,111,0.875,1750,31.934612125,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,112,0.8725,1745,32.21793837500002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,113,0.8755,1751,32.496726791000015,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,114,0.8785,1757,32.77066558299998,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,115,0.8785,1757,33.043216332999975,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,116,0.868,1736,33.342236625,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,117,0.868,1736,33.617347583000026,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,118,0.879,1758,33.893574082999976,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,119,0.8735,1747,34.17077758300002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.01,0.05,0.0,0,120,0.8765,1753,34.453003416,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,1,0.7745,1549,0.2808916669999917,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,2,0.8375,1675,0.5587419999999952,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,3,0.8465,1693,0.8391648749999945,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,4,0.8505,1701,1.1191577499999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,5,0.857,1714,1.400020292000022,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,6,0.859,1718,1.6780876669999998,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,7,0.855,1710,1.9527562920000037,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,8,0.8615,1723,2.2267232089999993,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,9,0.857,1714,2.4976746670000125,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,10,0.857,1714,2.7717580839999982,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,11,0.8655,1731,3.046343374999992,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,12,0.8645,1729,3.321124375000011,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,13,0.8625,1725,3.5944928750000145,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,14,0.863,1726,3.867581083999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,15,0.8655,1731,4.139507374999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,16,0.866,1732,4.4134900840000455,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,17,0.861,1722,4.6868505840000125,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,18,0.8515,1703,4.957809292000036,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,19,0.8665,1733,5.232492084,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,20,0.867,1734,5.505039791999991,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,21,0.865,1730,5.773521625000001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,22,0.8675,1735,6.042577292000033,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,23,0.8605,1721,6.331444834000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,24,0.8645,1729,6.600297000000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,25,0.8635,1727,6.887105667000014,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,26,0.863,1726,7.164224084000011,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,27,0.865,1730,7.454270375000021,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,28,0.864,1728,7.722113583999999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,29,0.859,1718,7.989778000000001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,30,0.8605,1721,8.276167792000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,31,0.868,1736,8.54461204200004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,32,0.867,1734,8.814348959000029,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,33,0.856,1712,9.089115750000019,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,34,0.8685,1737,9.357982042000003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,35,0.8665,1733,9.624949084000036,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,36,0.862,1724,9.892883167000036,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,37,0.8625,1725,10.159586625000031,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,38,0.8605,1721,10.427848084000004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,39,0.8695,1739,10.716159000000005,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,40,0.8645,1729,10.984639709000021,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,41,0.866,1732,11.265089917000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,42,0.8665,1733,11.544858750000003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,43,0.8665,1733,11.823624499999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,44,0.8635,1727,12.106630042000006,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,45,0.864,1728,12.383555750000028,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,46,0.868,1736,12.66234483400001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,47,0.8675,1735,12.934822999999994,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,48,0.8685,1737,13.202016542000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,49,0.8675,1735,13.468333459000007,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,50,0.8655,1731,13.734161167000025,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,51,0.8665,1733,13.999951834,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,52,0.8665,1733,14.273781041999996,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,53,0.8695,1739,14.559830334000026,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,54,0.8725,1745,14.84466633400001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,55,0.8675,1735,15.115947584000025,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,56,0.8615,1723,15.382567375000008,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,57,0.873,1746,15.649032292000015,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,58,0.863,1726,15.922979209000005,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,59,0.8645,1729,16.216040375000034,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,60,0.8655,1731,16.510481667000022,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,61,0.87,1740,16.78785912500001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,62,0.868,1736,17.076646500000038,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,63,0.8675,1735,17.347178750000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,64,0.872,1744,17.636339875000033,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,65,0.871,1742,17.924986167000043,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,66,0.8655,1731,18.213565292,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,67,0.8715,1743,18.50157925000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,68,0.868,1736,18.77170779200003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,69,0.8655,1731,19.044850292000035,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,70,0.877,1754,19.339584917000025,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,71,0.8625,1725,19.660489874999996,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,72,0.866,1732,19.93789487500004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,73,0.873,1746,20.20679454200001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,74,0.87,1740,20.474851375000014,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,75,0.878,1756,20.742478209000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,76,0.8715,1743,21.00979912500003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,77,0.8655,1731,21.335247500000037,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,78,0.873,1746,21.618250042,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,79,0.87,1740,21.89376254199999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,80,0.871,1742,22.16726912500002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,81,0.867,1734,22.44200225000003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,82,0.8755,1751,22.720598709,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,83,0.878,1756,22.996624666999992,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,84,0.8715,1743,23.266334667000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,85,0.876,1752,23.539092584000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,86,0.8755,1751,23.80799916699999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,87,0.875,1750,24.076334250000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,88,0.8725,1745,24.34930058399999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,89,0.8725,1745,24.61738550000001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,90,0.872,1744,24.886120667,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,91,0.87,1740,25.15596854200004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,92,0.8785,1757,25.428263834000006,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,93,0.879,1758,25.703637542000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,94,0.8655,1731,25.973431875000017,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,95,0.876,1752,26.24297279199999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,96,0.878,1756,26.53556020900004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,97,0.8765,1753,26.80427775000004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,98,0.873,1746,27.07613229200001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,99,0.876,1752,27.348732667000036,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,100,0.8725,1745,27.634571667000046,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,101,0.878,1756,27.90494108400003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,102,0.879,1758,28.188872625000045,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,103,0.881,1762,28.459861500000045,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,104,0.882,1764,28.727581292000025,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,105,0.8755,1751,28.99462416700004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,106,0.8755,1751,29.261289750000003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,107,0.8745,1749,29.53309412499999,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,108,0.879,1758,29.805446292,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,109,0.878,1756,30.077704459000017,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,110,0.8725,1745,30.351035000000024,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,111,0.8735,1747,30.617498709000017,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,112,0.875,1750,30.883796417000042,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,113,0.8755,1751,31.163056917000006,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,114,0.877,1754,31.430878709000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,115,0.875,1750,31.705765334000034,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,116,0.8775,1755,31.995249375000014,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,117,0.878,1756,32.269884459000025,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,118,0.8725,1745,32.54915987500004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,119,0.876,1752,32.828933167,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.015,0.075,0.0,0,120,0.879,1758,33.104810375,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,1,0.8025,1605,0.29948658300003217,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,2,0.8455,1691,0.5855213330000311,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,3,0.8525,1705,0.8648105000000328,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,4,0.8445,1689,1.1465554170000019,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,5,0.8625,1725,1.4400426670000002,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,6,0.8615,1723,1.7283724170000028,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,7,0.8585,1717,2.016816833000007,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,8,0.867,1734,2.2939815000000294,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,9,0.8605,1721,2.5693694170000185,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,10,0.8605,1721,2.8454918749999933,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,11,0.859,1718,3.122070624999992,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,12,0.865,1730,3.3962341670000455,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,13,0.856,1712,3.671408333000045,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,14,0.862,1724,3.9468917080000097,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,15,0.87,1740,4.2208651669999995,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,16,0.8625,1725,4.505369375000043,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,17,0.8595,1719,4.787440042000014,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,18,0.8645,1729,5.06826458300003,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,19,0.863,1726,5.348044125000001,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,20,0.854,1708,5.626908333000017,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,21,0.8685,1737,5.901309667000021,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,22,0.8685,1737,6.181739292000032,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,23,0.8625,1725,6.4618637500000204,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,24,0.8575,1715,6.739993583,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,25,0.865,1730,7.014849625000011,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,26,0.8615,1723,7.282562374999998,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,27,0.8665,1733,7.549627208000004,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,28,0.8705,1741,7.8171378750000144,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,29,0.8605,1721,8.086214041999995,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,30,0.8635,1727,8.353251125000043,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,31,0.865,1730,8.632835750000027,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,32,0.862,1724,8.937864125000033,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,33,0.873,1746,9.238917875000027,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,34,0.862,1724,9.521065917000044,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,35,0.87,1740,9.808791750000012,shared_kernel,50,2,180,10,242,242,56,540,450,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,36,0.875,1750,10.112715792000017,shared_kernel,50,2,180,10,242,242,56,540,450,630
