cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
154,train,2,1,True,True,0.0917352,0.0909223,0.000812854,0.101814,0.097604,0.0149783,0.0107309,0.0909173,0.0917301,True,0.0967570625,0.101385,0.0689851,0.15051,0.0421386,0.0841891,0.0845887,0.121189,0.121071,0.340749,0.342653,1.2,-0.000230856,0.0,0.00109877,0.00028592,0.00450457,0.000503836,0.00450457,2.68048e-07
155,train,3,0,True,True,0.0998175,0.0947792,0.00503828,0.124856,0.107092,0.0082316,0.00784917,0.099812,0.094774,True,0.0914401625,0.177607,0.0625721,0.0966891,0.0976671,0.0551122,0.112807,0.0751028,0.053964,0.337851,0.341011,-0.000546313,1.2,0.0,0.00570193,0.000663657,0.00966956,0.000159811,0.00966956,2.68048e-07
156,train,0,0,True,True,0.10054,0.0919446,0.00859567,0.128208,0.107169,0.00798799,0.00805192,0.100535,0.0919395,True,0.0905467875,0.0587466,0.194402,0.0493208,0.0992002,0.0478213,0.0691569,0.111598,0.0941285,0.337299,0.340666,-0.000234214,1.2,0.0,0.00970499,0.00110932,0.00099573,0.000512424,0.00099573,2.68047e-07
157,train,1,1,True,True,0.103121,0.0917937,0.0113268,0.11766,0.134888,0.0276749,0.0344558,0.0917886,0.103115,True,0.0711752125,0.0628963,0.129406,-3.3572e-26,0.186776,0.0107284,0.0814572,0.043565,0.0545728,0.340677,0.326531,1.2,-0.000222842,0.0,0.0121878,0.000861008,0.00129328,0.000124453,0.00129328,2.68047e-07
158,train,2,1,True,True,0.0909431,0.0901764,0.000766709,0.100924,0.0967292,0.0150139,0.0107589,0.0901714,0.0909381,True,0.096756625,0.101385,0.0689843,0.150509,0.0421379,0.0841886,0.0845882,0.121189,0.121071,0.340792,0.342702,1.2,-0.000200192,0.0,0.0010468,0.000280095,0.00442847,0.000494213,0.00442847,2.68047e-07
159,train,3,0,True,True,0.0990312,0.0939706,0.00506059,0.123992,0.106176,0.00826301,0.00788647,0.0990258,0.0939655,True,0.09143967499999998,0.177607,0.0625713,0.0966885,0.0976664,0.0551117,0.112807,0.0751023,0.0539632,0.337861,0.34105,-0.000721641,1.2,0.0,0.00500745,-5.3143e-05,0.0093051,0.000147108,0.0093051,2.68047e-07
160,train,0,0,True,True,0.0997598,0.0911573,0.00860243,0.127392,0.106292,0.00801882,0.00808865,0.0997543,0.0911523,True,0.09054626249999999,0.0587459,0.194401,0.0493202,0.0991992,0.0478208,0.0691562,0.111599,0.0941278,0.337304,0.340701,-0.000214627,1.2,0.0,0.00970312,0.00110069,0.000519787,0.000501969,0.000519787,2.68046e-07
161,train,1,1,True,True,0.102258,0.0910421,0.0112156,0.116825,0.134006,0.0277396,0.0345269,0.0910371,0.102252,True,0.07117464999999999,0.0628956,0.129405,-3.35715e-26,0.186776,0.0107279,0.0814561,0.0435646,0.054572,0.340715,0.326251,1.2,-0.000204349,0.0,0.0120727,0.000857119,0.00128823,0.000112412,0.00128823,2.68046e-07
162,train,2,1,True,True,0.0901685,0.0894457,0.000722883,0.100053,0.0958769,0.0150501,0.0107876,0.0894407,0.0901636,True,0.09675582499999999,0.101384,0.0689835,0.150508,0.0421372,0.0841882,0.0845877,0.121188,0.12107,0.340836,0.342753,1.2,-0.00016283,0.0,0.000997356,0.000274473,0.00435135,0.000484923,0.00435135,2.68046e-07
163,train,3,0,True,True,0.0982606,0.0931798,0.00508084,0.123146,0.105281,0.00829553,0.00792473,0.0982552,0.0931746,True,0.09143919999999998,0.177608,0.0625704,0.0966879,0.0976657,0.0551112,0.112806,0.0751019,0.0539625,0.337872,0.341091,-0.000268236,1.2,0.0,0.0050237,-5.71388e-05,0.00893401,0.000137598,0.00893401,2.68046e-07
164,final_eval,0,0,False,False,0.0989951,0.0903872,0.00860789,0.126593,0.105432,0.00805088,0.00812627,0.0989896,0.0903822,True,0.09054569999999999,0.0587453,0.194401,0.0493195,0.0991982,0.0478202,0.0691554,0.111599,0.094127,0.337268,0.340696,1.1509,1.1969,,,,,,,
165,final_eval,1,1,False,False,0.101485,0.0889743,0.0125111,0.116081,0.13349,0.027792,0.0345745,0.0889694,0.10148,True,0.0711741,0.0628948,0.129405,-3.34918e-26,0.186775,0.0107274,0.0814551,0.0435643,0.0545712,0.340709,0.326017,1.14159,1.18673,,,,,,,
166,final_eval,2,1,False,False,0.0915063,0.0905482,0.000958077,0.0995137,0.0955968,0.0150736,0.0107978,0.0905432,0.0915013,True,0.0967555,0.101384,0.0689827,0.150508,0.0421364,0.0841877,0.0845872,0.121188,0.12107,0.340825,0.342722,1.13977,1.17681,,,,,,,
167,final_eval,3,0,False,False,0.0977655,0.0923165,0.00544895,0.122949,0.105033,0.00830362,0.00793524,0.0977601,0.0923114,True,0.0914386375,0.177608,0.0625694,0.0966873,0.0976649,0.0551106,0.112806,0.0751013,0.0539616,0.337833,0.341062,1.1397,1.16692,,,,,,,
