cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_0500ps,other_out_0500ps,margin_0500ps,correct_0500ps,target_out_0750ps,other_out_0750ps,margin_0750ps,correct_0750ps,target_out_1000ps,other_out_1000ps,margin_1000ps,correct_1000ps,target_out_1250ps,other_out_1250ps,margin_1250ps,correct_1250ps,target_out_1500ps,other_out_1500ps,margin_1500ps,correct_1500ps,target_out_1750ps,other_out_1750ps,margin_1750ps,correct_1750ps,target_out_2000ps,other_out_2000ps,margin_2000ps,correct_2000ps,target_out_2500ps,other_out_2500ps,margin_2500ps,correct_2500ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3500ps,other_out_3500ps,margin_3500ps,correct_3500ps,target_out_4050ps,other_out_4050ps,margin_4050ps,correct_4050ps,target_out_4500ps,other_out_4500ps,margin_4500ps,correct_4500ps,target_out_5000ps,other_out_5000ps,margin_5000ps,correct_5000ps,target_out_5500ps,other_out_5500ps,margin_5500ps,correct_5500ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
0,initial_eval,0,0,False,False,2.02788e-100,2.02788e-100,0.0,4.27536e-98,3.44029e-98,0.00659575,0.00632697,0.15551,0.162822,False,2.0278800000000006e-100,2.02788e-100,2.02788e-100,0.0,False,0.130275,0.136482,-0.00620751,False,0.154125,0.161337,-0.007212,False,0.154939,0.162201,-0.00726223,False,0.155201,0.162483,-0.00728201,False,0.155327,0.162619,-0.0072928,False,0.155399,0.162699,-0.00729966,False,0.155477,0.162785,-0.00730796,False,0.155515,0.162827,-0.00731246,False,0.155514,0.162827,-0.00731266,False,0.15551,0.162822,-0.00731246,False,0.155506,0.162818,-0.00731229,False,0.155502,0.162814,-0.00731211,False,0.155498,0.16281,-0.00731193,False,2.02788e-100,2.02788e-100,2.02788e-100,2.02788e-100,2.02788e-100,2.02788e-100,2.02788e-100,2.02788e-100,0.336078,0.336067,1.21817,1.21808
1,initial_eval,1,0,False,False,1.11244e-24,1.1794e-24,-6.69641e-26,4.74896e-32,4.5553e-32,0.00841478,0.00817197,0.135725,0.14308,False,2.25042375e-25,1.11244e-24,1.1794e-24,-6.69641e-26,False,0.12733,0.133587,-0.00625647,False,0.135746,0.143102,-0.00735601,False,0.135744,0.1431,-0.00735592,False,0.135743,0.143098,-0.00735582,False,0.135741,0.143097,-0.00735573,False,0.135739,0.143095,-0.00735564,False,0.135736,0.143091,-0.00735546,False,0.135733,0.143088,-0.00735529,False,0.135729,0.143084,-0.00735509,False,0.135725,0.14308,-0.00735488,False,0.135722,0.143077,-0.00735472,False,0.135719,0.143073,-0.00735453,False,0.135715,0.14307,-0.00735435,False,1.6992e-25,5.04892e-25,-1.7172e-62,5.317e-25,-4.75323e-109,2.58851e-25,1.46581e-25,1.88395e-25,0.338447,0.338332,1.20768,1.20754
2,initial_eval,2,0,False,False,9.38475e-25,1.00153e-24,-6.30539e-26,6.06e-32,5.88497e-32,0.0146373,0.0145864,0.121581,0.127652,False,4.32249825e-25,9.38475e-25,1.00153e-24,-6.30539e-26,False,0.1216,0.127655,-0.00605494,False,0.1216,0.127672,-0.00607216,False,0.121598,0.12767,-0.00607209,False,0.121597,0.127669,-0.00607201,False,0.121595,0.127667,-0.00607194,False,0.121594,0.127665,-0.00607186,False,0.121591,0.127662,-0.00607171,False,0.121588,0.127659,-0.00607157,False,0.121584,0.127656,-0.0060714,False,0.121581,0.127652,-0.00607124,False,0.121578,0.127649,-0.0060711,False,0.121575,0.127646,-0.00607095,False,0.121572,0.127643,-0.00607079,False,5.96114e-25,5.97329e-25,1.95328e-26,1.1265e-24,9.40878e-26,5.26967e-25,2.78179e-25,2.19289e-25,0.342939,0.342758,1.19738,1.19719
3,initial_eval,3,0,False,False,8.21618e-25,8.71302e-25,-4.96846e-26,1.05372e-31,1.05008e-31,-0.00145204,-0.00169875,0.155976,0.163214,False,1.1059375e-24,8.21618e-25,8.71302e-25,-4.96846e-26,False,0.129746,0.135953,-0.00620608,False,0.155112,0.162259,-0.00714778,False,0.155723,0.162916,-0.00719308,False,0.155875,0.163086,-0.0072112,False,0.155933,0.163154,-0.00722106,False,0.15596,0.163187,-0.00722727,False,0.15598,0.163214,-0.00723457,False,0.155984,0.163222,-0.0072383,False,0.15598,0.163219,-0.00723842,False,0.155976,0.163214,-0.00723822,False,0.155972,0.16321,-0.00723806,False,0.155969,0.163206,-0.00723788,False,0.155965,0.163202,-0.0072377,False,1.52989e-24,1.00977e-24,1.00501e-24,1.24931e-24,8.2414e-25,9.902e-25,1.08418e-24,1.155e-24,0.336047,0.336043,1.18669,1.18645
4,initial_eval,4,0,False,False,1.11635e-24,1.18269e-24,-6.63406e-26,-1.04435e-32,-1.22174e-32,0.000971416,0.000756483,0.148232,0.155366,False,3.0697375e-25,1.11635e-24,1.18269e-24,-6.63406e-26,False,0.130055,0.136245,-0.00619026,False,0.148244,0.155371,-0.00712666,False,0.148253,0.155388,-0.00713494,False,0.148251,0.155386,-0.00713485,False,0.14825,0.155384,-0.00713476,False,0.148248,0.155382,-0.00713467,False,0.148244,0.155378,-0.00713449,False,0.148241,0.155375,-0.00713433,False,0.148237,0.155371,-0.00713413,False,0.148232,0.155366,-0.00713394,False,0.148229,0.155363,-0.00713378,False,0.148225,0.155359,-0.0071336,False,0.148222,0.155355,-0.00713342,False,2.50475e-25,4.45765e-25,2.61776e-25,4.23506e-25,1.14535e-25,3.76276e-25,2.76604e-25,3.06853e-25,0.337172,0.337181,1.17633,1.17603
5,initial_eval,5,0,False,False,1.04688e-24,1.11059e-24,-6.37036e-26,6.9892e-33,5.44263e-33,-0.00157464,-0.00177947,0.151698,0.158875,False,3.99051375e-25,1.04688e-24,1.11059e-24,-6.37036e-26,False,0.129749,0.135955,-0.00620589,False,0.151571,0.158711,-0.00714078,False,0.151715,0.158888,-0.00717303,False,0.151718,0.158896,-0.00717802,False,0.151716,0.158894,-0.00717794,False,0.151714,0.158892,-0.00717785,False,0.15171,0.158888,-0.00717767,False,0.151707,0.158884,-0.0071775,False,0.151702,0.15888,-0.00717731,False,0.151698,0.158875,-0.00717711,False,0.151695,0.158872,-0.00717695,False,0.151691,0.158868,-0.00717677,False,0.151687,0.158864,-0.00717659,False,4.60521e-25,2.86076e-25,6.39291e-25,2.19734e-25,2.94184e-25,3.39614e-25,5.03166e-25,4.49825e-25,0.336589,0.336591,1.16597,1.16562
6,initial_eval,6,1,False,False,1.14274e-24,1.07788e-24,6.48543e-26,-1.13251e-32,-1.27978e-32,0.00617241,0.00609772,0.111798,0.116869,True,3.6352875e-25,1.14274e-24,1.07788e-24,6.48543e-26,True,0.116889,0.111816,0.00507209,True,0.116887,0.111815,0.00507203,True,0.116886,0.111814,0.00507196,True,0.116884,0.111812,0.0050719,True,0.116883,0.111811,0.00507184,True,0.116881,0.111809,0.00507177,True,0.116878,0.111807,0.00507165,True,0.116876,0.111804,0.00507153,True,0.116872,0.111801,0.00507139,True,0.116869,0.111798,0.00507125,True,0.116867,0.111795,0.00507114,True,0.116864,0.111793,0.00507101,True,0.116861,0.11179,0.00507088,True,4.38747e-25,4.18198e-25,4.39062e-25,1.88788e-25,2.09197e-25,3.12963e-25,4.24746e-25,4.76529e-25,0.337469,0.337439,1.156,1.15562
7,initial_eval,7,1,False,False,7.83588e-25,7.43428e-25,4.01596e-26,4.44394e-32,4.39012e-32,0.00617262,0.00609793,0.112333,0.117344,True,2.19669625e-24,7.83588e-25,7.43428e-25,4.01596e-26,True,0.117363,0.112351,0.00501193,True,0.117362,0.11235,0.00501187,True,0.11736,0.112349,0.00501181,True,0.117359,0.112347,0.00501174,True,0.117357,0.112346,0.00501168,True,0.117356,0.112344,0.00501162,True,0.117353,0.112341,0.00501149,True,0.11735,0.112339,0.00501138,True,0.117347,0.112336,0.00501124,True,0.117344,0.112333,0.0050111,True,0.117341,0.11233,0.00501099,True,0.117338,0.112327,0.00501086,True,0.117335,0.112325,0.00501074,True,2.34021e-24,2.27904e-24,1.72561e-24,2.63083e-24,2.01882e-24,1.95981e-24,2.34021e-24,2.27904e-24,0.337469,0.337439,1.14624,1.14583
8,initial_eval,8,1,False,False,7.87325e-25,7.47584e-25,3.9741e-26,4.44409e-32,4.39028e-32,0.00666137,0.00638257,0.138054,0.144917,True,2.19623375e-24,7.87325e-25,7.47584e-25,3.9741e-26,True,0.136255,0.13017,0.00608487,True,0.144939,0.138075,0.00686397,True,0.144937,0.138073,0.00686388,True,0.144935,0.138071,0.0068638,True,0.144933,0.13807,0.00686371,True,0.144932,0.138068,0.00686363,True,0.144928,0.138064,0.00686345,True,0.144925,0.138061,0.0068633,True,0.144921,0.138058,0.00686311,True,0.144917,0.138054,0.00686292,True,0.144913,0.138051,0.00686277,True,0.14491,0.138047,0.00686259,True,0.144906,0.138044,0.00686242,True,2.33969e-24,2.27855e-24,1.72532e-24,2.63018e-24,2.01844e-24,1.95945e-24,2.33969e-24,2.27855e-24,0.339901,0.339868,1.13943,1.13939
9,initial_eval,9,1,False,False,1.01777e-24,9.58511e-25,5.92628e-26,4.79626e-32,4.59536e-32,0.00617302,0.00609833,0.109378,0.11444,True,5.57315375e-25,1.01777e-24,9.58511e-25,5.92628e-26,True,0.114459,0.109396,0.00506325,True,0.114458,0.109395,0.00506319,True,0.114456,0.109393,0.00506312,True,0.114455,0.109392,0.00506306,True,0.114453,0.10939,0.005063,True,0.114452,0.109389,0.00506293,True,0.114449,0.109386,0.00506281,True,0.114447,0.109384,0.00506269,True,0.114443,0.109381,0.00506255,True,0.11444,0.109378,0.00506241,True,0.114438,0.109375,0.0050623,True,0.114435,0.109373,0.00506217,True,0.114432,0.10937,0.00506205,True,5.5344e-25,8.08881e-25,5.89127e-25,3.25505e-25,4.11602e-25,3.66275e-25,7.83677e-25,6.20016e-25,0.337469,0.337439,1.13993,1.13993
10,initial_eval,10,1,False,False,7.64273e-25,7.24487e-25,3.97853e-26,4.44438e-32,4.39056e-32,0.00617322,0.00609852,0.112329,0.11734,True,2.1966025e-24,7.64273e-25,7.24487e-25,3.97853e-26,True,0.11736,0.112348,0.00501194,True,0.117358,0.112346,0.00501187,True,0.117357,0.112345,0.00501181,True,0.117355,0.112343,0.00501175,True,0.117354,0.112342,0.00501169,True,0.117352,0.112341,0.00501162,True,0.117349,0.112338,0.0050115,True,0.117347,0.112335,0.00501138,True,0.117343,0.112332,0.00501125,True,0.11734,0.112329,0.00501111,True,0.117337,0.112326,0.00501099,True,0.117335,0.112324,0.00501087,True,0.117332,0.112321,0.00501074,True,2.34011e-24,2.27894e-24,1.72554e-24,2.63071e-24,2.01874e-24,1.95973e-24,2.34011e-24,2.27894e-24,0.33747,0.337439,1.1397,1.13969
11,initial_eval,11,1,False,False,7.8735e-25,7.47604e-25,3.97459e-26,4.44452e-32,4.3907e-32,0.00617342,0.00609872,0.112328,0.117339,True,2.19657375e-24,7.8735e-25,7.47604e-25,3.97459e-26,True,0.117358,0.112346,0.00501194,True,0.117357,0.112345,0.00501188,True,0.117355,0.112344,0.00501181,True,0.117354,0.112342,0.00501175,True,0.117352,0.112341,0.00501169,True,0.117351,0.112339,0.00501162,True,0.117348,0.112337,0.0050115,True,0.117345,0.112334,0.00501139,True,0.117342,0.112331,0.00501125,True,0.117339,0.112328,0.00501111,True,0.117336,0.112325,0.005011,True,0.117333,0.112322,0.00501087,True,0.11733,0.11232,0.00501075,True,2.34008e-24,2.27891e-24,1.72552e-24,2.63067e-24,2.01872e-24,1.9597e-24,2.34008e-24,2.27891e-24,0.33747,0.337439,1.13973,1.13972
12,train,0,0,True,True,7.47596e-25,7.87342e-25,-3.9746e-26,4.44466e-32,4.39084e-32,0.00659813,0.00632928,0.155487,0.162799,False,2.19655875e-24,7.47596e-25,7.87342e-25,-3.9746e-26,False,0.12968,0.135886,-0.00620615,False,0.154089,0.161302,-0.00721235,False,0.154911,0.162173,-0.00726203,False,0.155176,0.162457,-0.00728162,False,0.155302,0.162595,-0.0072923,False,0.155375,0.162675,-0.0072991,False,0.155455,0.162762,-0.00730733,False,0.155492,0.162804,-0.00731179,False,0.155491,0.162803,-0.00731199,False,0.155487,0.162799,-0.00731179,False,0.155484,0.162795,-0.00731162,False,0.15548,0.162791,-0.00731144,False,0.155476,0.162787,-0.00731125,False,2.34007e-24,2.27889e-24,1.7255e-24,2.63066e-24,2.0187e-24,1.95969e-24,2.34007e-24,2.27889e-24,0.33612,0.336109,0.560768,1.19999
13,train,1,0,True,True,1.1297e-24,1.07997e-24,4.97279e-26,4.7698e-32,5.03984e-32,0.0083094,0.00854738,0.138531,0.129712,True,2.25078625e-25,1.1297e-24,1.07997e-24,4.97279e-26,True,0.131373,0.122782,0.00859135,True,0.138552,0.129732,0.00881978,True,0.13855,0.12973,0.00881967,True,0.138548,0.129729,0.00881956,True,0.138547,0.129727,0.00881945,True,0.138545,0.129726,0.00881934,True,0.138541,0.129722,0.00881911,True,0.138538,0.129719,0.00881892,True,0.138534,0.129716,0.00881867,True,0.138531,0.129712,0.00881843,True,0.138527,0.129709,0.00881823,True,0.138524,0.129706,0.00881801,True,0.138521,0.129703,0.00881779,True,1.69498e-25,5.06117e-25,4.01515e-71,5.31985e-25,-1.39986e-71,2.58311e-25,1.46836e-25,1.87882e-25,0.338397,0.338483,0.677246,1.19999
14,train,2,0,True,True,9.66362e-25,8.40592e-25,1.2577e-25,5.90761e-32,6.32063e-32,0.00123587,0.00133641,0.1256,0.109771,True,4.304110125e-25,9.66362e-25,8.40592e-25,1.2577e-25,True,0.12562,0.109789,0.0158314,True,0.125619,0.109788,0.0158312,True,0.125617,0.109786,0.015831,True,0.125616,0.109785,0.0158308,True,0.125614,0.109784,0.0158306,True,0.125613,0.109782,0.0158304,True,0.125609,0.109779,0.01583,True,0.125607,0.109777,0.0158296,True,0.125603,0.109774,0.0158292,True,0.1256,0.109771,0.0158287,True,0.125597,0.109768,0.0158284,True,0.125594,0.109766,0.015828,True,0.12559,0.109763,0.0158276,True,5.92836e-25,5.96379e-25,1.70824e-26,1.12983e-24,9.20467e-26,5.22701e-25,2.76645e-25,2.15768e-25,0.342121,0.342791,0.156072,1.2
15,train,3,0,True,True,8.49645e-25,7.01426e-25,1.48219e-25,8.1892e-33,1.082e-32,-0.00121928,-0.000479084,0.160857,0.137216,True,1.0973872499999998e-24,8.49645e-25,7.01426e-25,1.48219e-25,True,0.133718,0.112771,0.0209465,True,0.160042,0.136289,0.0237527,True,0.160632,0.136925,0.0237072,True,0.160774,0.137091,0.0236836,True,0.160826,0.137157,0.0236695,True,0.160849,0.137189,0.0236603,True,0.160864,0.137215,0.0236489,True,0.160866,0.137223,0.0236428,True,0.160862,0.13722,0.0236416,True,0.160857,0.137216,0.0236409,True,0.160854,0.137213,0.0236404,True,0.160849,0.13721,0.0236398,True,0.160845,0.137206,0.0236392,True,1.52645e-24,9.98666e-25,1.00097e-24,1.23638e-24,8.13343e-25,9.83329e-25,1.0735e-24,1.14646e-24,0.335937,0.336169,0.162919,1.2
16,train,4,0,True,True,1.18006e-24,8.9591e-25,2.84149e-25,-9.20375e-33,-5.62413e-34,0.000780991,0.00196098,0.155287,0.12078,True,3.04054e-25,1.18006e-24,8.9591e-25,2.84149e-25,True,0.136617,0.105591,0.0310259,True,0.155308,0.120792,0.0345158,True,0.155309,0.120797,0.0345121,True,0.155307,0.120795,0.0345116,True,0.155305,0.120794,0.0345112,True,0.155303,0.120792,0.0345108,True,0.155299,0.120789,0.0345099,True,0.155296,0.120787,0.0345091,True,0.155291,0.120783,0.0345082,True,0.155287,0.12078,0.0345072,True,0.155284,0.120777,0.0345064,True,0.15528,0.120774,0.0345056,True,0.155276,0.120771,0.0345047,True,2.49346e-25,4.44508e-25,2.59508e-25,4.18797e-25,1.11767e-25,3.70123e-25,2.75471e-25,3.02912e-25,0.336898,0.337433,0.145729,1.2
17,train,5,0,True,True,1.11815e-24,7.82313e-25,3.35839e-25,5.33972e-33,1.58235e-32,-0.00208768,-0.000522725,0.160465,0.118603,True,3.948285e-25,1.11815e-24,7.82313e-25,3.35839e-25,True,0.137477,0.100172,0.0373054,True,0.1604,0.11848,0.0419201,True,0.160487,0.118616,0.0418713,True,0.160485,0.118618,0.0418671,True,0.160483,0.118617,0.0418666,True,0.160481,0.118615,0.0418661,True,0.160477,0.118612,0.041865,True,0.160473,0.118609,0.0418641,True,0.160469,0.118606,0.0418629,True,0.160465,0.118603,0.0418617,True,0.160461,0.1186,0.0418608,True,0.160457,0.118597,0.0418598,True,0.160453,0.118594,0.0418587,True,4.61767e-25,2.76588e-25,6.35691e-25,2.14338e-25,2.88777e-25,3.34915e-25,4.99577e-25,4.46975e-25,0.336326,0.336815,0.139152,1.2
18,train,6,1,True,True,7.67384e-25,1.16641e-24,-3.99031e-25,-1.56081e-32,-2.35836e-33,0.00590562,0.00753937,0.118864,0.0834829,False,3.5804762499999995e-25,7.67384e-25,1.16641e-24,-3.99031e-25,False,0.0834968,0.118884,-0.0353871,False,0.0834957,0.118882,-0.0353866,False,0.0834947,0.118881,-0.0353862,False,0.0834936,0.118879,-0.0353857,False,0.0834926,0.118878,-0.0353853,False,0.0834915,0.118876,-0.0353849,False,0.0834894,0.118873,-0.035384,False,0.0834875,0.118871,-0.0353832,False,0.0834852,0.118867,-0.0353822,False,0.0834829,0.118864,-0.0353812,False,0.083481,0.118861,-0.0353804,False,0.083479,0.118858,-0.0353795,False,0.0834769,0.118856,-0.0353786,False,4.35486e-25,4.09825e-25,4.33639e-25,1.85392e-25,2.01166e-25,3.08109e-25,4.17858e-25,4.72906e-25,0.337163,0.33822,7.65976e-08,1.2
19,train,7,1,True,True,6.91201e-25,7.77563e-25,-8.63623e-26,5.21337e-32,5.15336e-32,0.00525217,0.00861589,0.114794,0.117485,False,2.1820625e-24,6.91201e-25,7.77563e-25,-8.63623e-26,False,0.0875286,0.114813,-0.0272841,False,0.112012,0.114811,-0.00279971,False,0.114939,0.11481,0.000129627,True,0.116002,0.114808,0.00119385,True,0.116551,0.114807,0.00174392,True,0.116886,0.114806,0.00208002,True,0.117273,0.114803,0.00247012,True,0.117472,0.1148,0.0026724,True,0.117488,0.114797,0.00269127,True,0.117485,0.114794,0.0026912,True,0.117482,0.114791,0.00269114,True,0.117479,0.114788,0.00269107,True,0.117476,0.114785,0.002691,True,2.32793e-24,2.26139e-24,1.71514e-24,2.61143e-24,2.00737e-24,1.94392e-24,2.32793e-24,2.26139e-24,0.373092,0.33383,1.2,0.228219
20,train,8,1,True,True,9.89892e-25,7.39032e-25,2.5086e-25,-1.52504e-32,6.40034e-31,-0.00696256,0.0366939,0.136904,0.12515,True,2.17957625e-24,9.89892e-25,7.39032e-25,2.5086e-25,True,0.0985543,0.129839,-0.031285,False,0.122024,0.136925,-0.0149017,False,0.123679,0.136924,-0.0132443,False,0.12429,0.136922,-0.0126318,False,0.124608,0.13692,-0.0123123,False,0.124803,0.136919,-0.0121158,False,0.125029,0.136915,-0.0118862,False,0.125146,0.136912,-0.0117662,False,0.125154,0.136908,-0.0117547,False,0.12515,0.136904,-0.0117544,False,0.125147,0.136901,-0.0117541,False,0.125144,0.136898,-0.0117538,False,0.125141,0.136895,-0.0117536,False,2.32573e-24,2.25848e-24,1.71332e-24,2.6082e-24,2.00536e-24,1.94132e-24,2.32573e-24,2.25847e-24,0.340416,0.308063,0.177495,1.2
21,train,9,1,True,True,8.65416e-25,8.86995e-25,-2.15794e-26,-4.80325e-32,2.64411e-31,-0.00206858,0.0943221,0.0993999,0.142508,False,5.475285e-25,8.65416e-25,8.86995e-25,-2.15794e-26,False,0.0978026,0.0994163,-0.00161377,False,0.137185,0.0994151,0.03777,True,0.140046,0.0994138,0.0406323,True,0.141076,0.0994126,0.0416631,True,0.141606,0.0994113,0.0421946,True,0.141929,0.0994101,0.0425191,True,0.142303,0.0994076,0.0428953,True,0.142496,0.0994054,0.0430902,True,0.142512,0.0994026,0.0431097,True,0.142508,0.0993999,0.0431085,True,0.142505,0.0993976,0.0431076,True,0.142502,0.0993951,0.0431065,True,0.142498,0.0993926,0.0431054,True,5.48143e-25,7.86595e-25,5.85984e-25,3.10227e-25,3.99001e-25,3.5691e-25,7.75593e-25,6.17775e-25,0.711942,0.00559849,1.2,0.0480345
22,train,10,1,True,True,9.97269e-25,6.65065e-25,3.32204e-25,-1.47896e-32,6.43186e-31,-0.00205387,0.0943211,0.100641,0.142347,True,2.1747924999999998e-24,9.97269e-25,6.65065e-25,3.32204e-25,True,0.0997735,0.100658,-0.000884452,False,0.137021,0.100657,0.0363644,True,0.139883,0.100655,0.0392278,True,0.140914,0.100654,0.0402594,True,0.141444,0.100653,0.0407914,True,0.141768,0.100652,0.041116,True,0.142142,0.100649,0.0414925,True,0.142334,0.100647,0.0416875,True,0.142351,0.100644,0.0417068,True,0.142347,0.100641,0.0417056,True,0.142344,0.100639,0.0417047,True,0.14234,0.100637,0.0417037,True,0.142337,0.100634,0.0417026,True,2.32154e-24,2.25286e-24,1.70978e-24,2.60202e-24,2.00148e-24,1.93625e-24,2.32155e-24,2.25286e-24,0.757507,0.00559859,1.2,0.0610212
23,train,11,1,True,True,9.96288e-25,6.49864e-25,3.46423e-25,-1.4625e-32,6.43464e-31,-0.00203077,0.094366,0.102745,0.142238,True,2.17231875e-24,9.96288e-25,6.49864e-25,3.46423e-25,True,0.100487,0.102762,-0.00227525,False,0.136922,0.102761,0.0341614,True,0.139778,0.10276,0.0370185,True,0.140807,0.102758,0.0380484,True,0.141337,0.102757,0.0385796,True,0.14166,0.102756,0.0389039,True,0.142033,0.102753,0.03928,True,0.142226,0.102751,0.0394748,True,0.142242,0.102748,0.039494,True,0.142238,0.102745,0.0394929,True,0.142235,0.102743,0.039492,True,0.142231,0.10274,0.039491,True,0.142228,0.102738,0.03949,True,2.31936e-24,2.24997e-24,1.70795e-24,2.59883e-24,1.99946e-24,1.93365e-24,2.31936e-24,2.24997e-24,0.80286,0.00559433,1.2,0.0936892
24,train,0,0,True,True,6.35244e-25,9.95829e-25,-3.60585e-25,-1.43915e-32,6.43865e-31,0.00504697,0.0376158,0.134536,0.126532,False,2.1697350000000002e-24,6.35244e-25,9.95829e-25,-3.60585e-25,False,0.110983,0.0968787,0.0141046,True,0.13333,0.123364,0.00996512,True,0.134051,0.12505,0.00900091,True,0.134278,0.125667,0.00861075,True,0.134385,0.125988,0.00839753,True,0.134446,0.126183,0.00826242,True,0.134511,0.126411,0.00809998,True,0.134541,0.126528,0.00801285,True,0.13454,0.126536,0.00800442,True,0.134536,0.126532,0.0080042,True,0.134533,0.126529,0.00800402,True,0.13453,0.126526,0.00800382,True,0.134526,0.126523,0.00800362,True,2.31705e-24,2.24696e-24,1.70605e-24,2.59548e-24,1.99736e-24,1.93097e-24,2.31705e-24,2.24696e-24,0.33596,0.301642,0.671819,1.19999
25,train,1,0,True,True,9.45914e-25,8.18801e-25,1.27113e-25,3.68134e-32,2.73932e-31,-0.00370079,0.0394744,0.118974,0.119737,True,2.1946675e-25,9.45914e-25,8.18801e-25,1.27113e-25,True,0.113226,0.0935406,0.0196856,True,0.118992,0.116617,0.00237537,True,0.11899,0.118268,0.000722721,True,0.118989,0.118877,0.000111503,True,0.118987,0.119195,-0.000207347,False,0.118986,0.119389,-0.000403361,False,0.118983,0.119615,-0.00063232,False,0.11898,0.119732,-0.000751899,False,0.118977,0.11974,-0.000762973,False,0.118974,0.119737,-0.000762952,False,0.118971,0.119734,-0.000762935,False,0.118968,0.119731,-0.000762915,False,0.118965,0.119728,-0.000762896,False,1.57852e-25,5.09814e-25,4.55236e-61,5.2586e-25,-6.28678e-61,2.45177e-25,1.4147e-25,1.75561e-25,0.338334,0.286559,0.612315,1.19999
26,train,2,0,True,True,8.08854e-25,7.69966e-25,3.88881e-26,-2.79419e-32,2.79937e-31,-0.00298397,0.0440349,0.107208,0.114455,True,4.143740100000001e-25,8.08854e-25,7.69966e-25,3.88881e-26,True,0.107226,0.0864915,0.0207342,True,0.107224,0.111154,-0.00392929,False,0.107223,0.112893,-0.00567001,False,0.107222,0.113539,-0.00631749,False,0.10722,0.113876,-0.0066561,False,0.107219,0.114084,-0.00686453,False,0.107216,0.114324,-0.00710816,False,0.107214,0.114449,-0.00723541,False,0.107211,0.114458,-0.00724712,False,0.107208,0.114455,-0.00724692,False,0.107206,0.114452,-0.00724675,False,0.107203,0.114449,-0.00724657,False,0.1072,0.114447,-0.00724639,False,5.67043e-25,5.84404e-25,2.42708e-27,1.13323e-24,7.7511e-26,4.94188e-25,2.62416e-25,1.93773e-25,0.354345,0.235714,1.2,0.1782
27,train,3,0,True,True,7.43736e-25,7.3199e-25,1.17464e-26,-2.23497e-32,2.92428e-31,0.00606349,0.0400342,0.143017,0.109516,True,1.0599877500000002e-24,7.43736e-25,7.3199e-25,1.17464e-26,True,0.115925,0.0822889,0.0336364,True,0.141753,0.106381,0.0353717,True,0.142555,0.108043,0.0345125,True,0.142787,0.108654,0.034133,True,0.14289,0.108973,0.0339174,True,0.142945,0.109167,0.0337776,True,0.143,0.109394,0.0336059,True,0.143023,0.109511,0.0335119,True,0.143021,0.109519,0.0335019,True,0.143017,0.109516,0.033501,True,0.143014,0.109513,0.0335002,True,0.14301,0.109511,0.0334994,True,0.143006,0.109508,0.0334985,True,1.50467e-24,9.53821e-25,9.77683e-25,1.18263e-24,7.68134e-25,9.53734e-25,1.02839e-24,1.11084e-24,0.335584,0.281523,0.132723,1.2
28,train,4,0,True,True,1.01395e-24,7.02027e-25,3.11927e-25,4.49385e-32,2.88768e-31,-0.00377946,0.040666,0.135188,0.105582,True,2.9343750000000003e-25,1.01395e-24,7.02027e-25,3.11927e-25,True,0.117189,0.0790253,0.0381636,True,0.135179,0.102457,0.0327221,True,0.135207,0.104111,0.0310955,True,0.135205,0.104721,0.0304837,True,0.135203,0.105039,0.0301646,True,0.135202,0.105233,0.0299683,True,0.135198,0.105459,0.0297389,True,0.135195,0.105576,0.0296189,True,0.135191,0.105585,0.0296068,True,0.135188,0.105582,0.029606,True,0.135185,0.105579,0.0296054,True,0.135181,0.105577,0.0296046,True,0.135178,0.105574,0.0296039,True,2.42947e-25,4.38309e-25,2.50706e-25,4.02991e-25,1.02301e-25,3.50912e-25,2.69588e-25,2.89746e-25,0.336357,0.275375,0.12612,1.2
29,train,5,0,True,True,9.39357e-25,6.73584e-25,2.65773e-25,-2.69314e-32,2.92781e-31,-0.00304945,0.0412402,0.140322,0.102181,True,3.8200712499999998e-25,9.39357e-25,6.73584e-25,2.65773e-25,True,0.117971,0.0760248,0.0419467,True,0.140134,0.0990634,0.0410702,True,0.140328,0.100712,0.039616,True,0.14034,0.101321,0.0390184,True,0.140338,0.101639,0.0386997,True,0.140336,0.101833,0.0385035,True,0.140333,0.102059,0.0382742,True,0.14033,0.102176,0.0381541,True,0.140326,0.102184,0.0381418,True,0.140322,0.102181,0.0381407,True,0.140319,0.102179,0.0381399,True,0.140315,0.102176,0.0381389,True,0.140312,0.102174,0.038138,True,4.59521e-25,2.52956e-25,6.23251e-25,1.9738e-25,2.74828e-25,3.2316e-25,4.88448e-25,4.36513e-25,0.335908,0.269466,0.0844323,1.2
