image_size,block_size,stride,blocks,shared_channels,private_channels,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,private_weight_values,private_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,32,0.874,874,9.964062040999977,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,33,0.843,843,10.432003457999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,34,0.85,850,10.967779707999966,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,35,0.86,860,11.374127208000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,36,0.849,849,11.730275207999966,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,37,0.86,860,12.18456304099999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,38,0.854,854,12.498085875000015,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,39,0.849,849,12.81508304099998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,40,0.861,861,13.072062791000008,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,41,0.863,863,13.346969624999986,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,42,0.859,859,13.643086208,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,43,0.863,863,14.043282124999962,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,44,0.84,840,14.737785999999971,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,45,0.861,861,15.207028374999993,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,46,0.87,870,15.688008791000016,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,47,0.854,854,16.004929207999965,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,48,0.856,856,16.30971999999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,49,0.848,848,16.62878512499998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,50,0.855,855,16.886937457999977,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,51,0.861,861,17.176434583000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,52,0.862,862,17.453658332999964,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,53,0.862,862,17.721920915999988,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,54,0.859,859,17.937657582999975,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,55,0.857,857,18.13685904099998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,56,0.853,853,18.37597070800001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,57,0.859,859,18.63071337499997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,58,0.861,861,18.863926665999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,59,0.853,853,19.073936500000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,60,0.855,855,19.331876125000008,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,61,0.853,853,19.52804983300001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,62,0.862,862,19.718128416000013,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,63,0.856,856,19.912496957999963,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,64,0.85,850,20.105400540999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,65,0.856,856,20.298724541000013,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,66,0.858,858,20.503166540999985,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,67,0.854,854,20.699069291,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,68,0.856,856,20.893366249999985,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,69,0.853,853,21.087143583,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,70,0.859,859,21.28695770799999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,71,0.85,850,21.488936249999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,72,0.849,849,21.684317499999963,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,73,0.858,858,21.878771374999985,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,74,0.861,861,22.086594165999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,75,0.847,847,22.303494582999974,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,76,0.852,852,22.511104624999973,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,77,0.857,857,22.723348124999973,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,78,0.86,860,22.946337416000006,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,79,0.854,854,23.147276790999967,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
10,5,3,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,80,0.857,857,23.395865000000015,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,1,0.204,204,0.21151187499998514,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,2,0.424,424,0.42918900000000804,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,3,0.652,652,0.6413706669999897,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,4,0.736,736,0.8635465419999946,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,5,0.764,764,1.0680428339999821,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,6,0.79,790,1.2794984999999883,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,7,0.797,797,1.5139122090000114,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,8,0.797,797,1.7342570000000137,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,9,0.789,789,1.9545478339999818,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,10,0.81,810,2.184333166999977,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,11,0.809,809,2.4419517090000227,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,12,0.81,810,2.8674682920000123,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,13,0.815,815,3.2081765419999897,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,14,0.813,813,3.642411999999979,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,15,0.818,818,3.9446699590000094,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,16,0.832,832,4.438482249999993,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,17,0.822,822,4.918430917000023,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,18,0.832,832,5.376933791999988,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,19,0.835,835,5.705285791999984,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,20,0.829,829,6.041008083999998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,21,0.831,831,6.548162624999975,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,22,0.827,827,6.9123609590000115,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,23,0.838,838,7.336280250000016,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,24,0.835,835,7.7943777919999775,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,25,0.842,842,8.138220917000012,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,26,0.838,838,8.469004959000017,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,27,0.84,840,8.819286292000015,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,28,0.83,830,9.260672375000013,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,29,0.846,846,9.74245424999998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,30,0.839,839,10.252713625000013,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,31,0.839,839,10.830335291999972,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,32,0.836,836,11.279979874999981,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,33,0.85,850,11.802605208999978,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,34,0.835,835,12.196803666999983,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,35,0.839,839,12.564197541999988,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,36,0.839,839,12.926865458999998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,37,0.843,843,13.192610375000015,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,38,0.843,843,13.454800208999984,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,39,0.829,829,13.686758458999975,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,40,0.846,846,13.89467612499999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,41,0.842,842,14.102252916999987,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,42,0.848,848,14.329307459000006,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,43,0.834,834,14.534046250000017,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,44,0.843,843,14.744032791999985,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,45,0.839,839,15.132354541999973,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,46,0.841,841,15.528779541999995,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,47,0.846,846,15.904465458999994,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,48,0.85,850,16.20068574999999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,49,0.852,852,16.441580624999972,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,50,0.844,844,16.64306079199997,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,51,0.844,844,16.929723334000016,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,52,0.837,837,17.211805874999982,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,53,0.856,856,17.48194625000002,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,54,0.845,845,17.727040208999995,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,55,0.843,843,17.94626012499998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,56,0.849,849,18.20546374999998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,57,0.847,847,18.487960833999978,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,58,0.853,853,18.73967754199998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,59,0.855,855,18.965399542,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,60,0.847,847,19.182642499999986,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,61,0.842,842,19.452446458999987,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,62,0.854,854,19.710119083999984,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,63,0.851,851,19.962581709000006,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,64,0.851,851,20.227883292,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,65,0.856,856,20.49960120899999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,66,0.854,854,20.769814709000002,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,67,0.852,852,21.01597237499999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,68,0.86,860,21.227742666999973,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,69,0.846,846,21.433949959000017,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,70,0.853,853,21.645779458999982,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,71,0.852,852,21.851034792000007,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,72,0.852,852,22.08956337500001,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,73,0.857,857,22.34639741699999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,74,0.848,848,22.58574229200002,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,75,0.853,853,22.838284166999983,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,76,0.854,854,23.123463416999982,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,77,0.847,847,23.335107291999975,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,78,0.85,850,23.560445958999992,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,79,0.857,857,23.76783525000002,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.02,0.1,0.0,0,80,0.844,844,23.959038083999985,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,1,0.334,334,0.23398049999997284,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,2,0.642,642,0.4666209579999645,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,3,0.75,750,0.698014666000006,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,4,0.775,775,0.9027412500000196,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,5,0.784,784,1.1008055409999997,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,6,0.797,797,1.3053542910000147,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,7,0.815,815,1.5515698749999842,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,8,0.815,815,1.7663779160000104,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,9,0.825,825,2.1248599159999912,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,10,0.826,826,2.667022999999972,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,11,0.821,821,4.115384500000005,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,12,0.83,830,4.587667207999971,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,13,0.835,835,5.085139999999967,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,14,0.831,831,5.539057040999978,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,15,0.825,825,5.8348929999999655,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,16,0.838,838,6.105498874999967,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,17,0.828,828,6.361101415999997,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,18,0.826,826,6.613640290999967,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,19,0.836,836,6.861739875000012,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,20,0.827,827,7.153731208000011,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,21,0.83,830,7.437024666000013,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,22,0.835,835,7.707589457999973,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,23,0.833,833,7.925227707999966,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,24,0.834,834,8.130997665999985,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,25,0.845,845,8.332933999999966,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,26,0.843,843,8.52289912499998,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,27,0.834,834,8.751094832999968,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,28,0.838,838,8.99115549999999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,29,0.848,848,9.22595041599999,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,30,0.848,848,9.419179457999974,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
6,4,2,4,4,1,5,20,2000,1000,0.03,0.15,0.0,0,31,0.842,842,9.64285537500001,partial_shared_kernel,64,4,64,4,200,10,346,346,60,752,320,520
